"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0019L03S","1979","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        90","T","        90","T","        11","T","","","","","","","","","","","","","","","","","  53.3"," ,T,0111, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    956.4"," ,T","","","","","",""
"USS0019L03S","1980","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        91","T","        91","T","        10","T","","","","","","","","","","","","","","","","","  66.0"," ,T,0112, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    956.6"," ,T","","","","","",""
"USS0019L03S","1981","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        84","T","        84","T","        13","T","","","","","","","","","","","","","","","","","  66.0"," ,T,1113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    987.5"," ,T","","","","","",""
"USS0019L03S","1982","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        67","T","        67","T","        10","T","","","","","","","","","","","","","","","","","  99.1"," ,T,0104, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1151.6"," ,T","","","","","",""
"USS0019L03S","1983","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        83","T","        83","T","        10","T","","","","","","","","","","","","","","","","","  43.2"," ,T,1124, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1314.1"," ,T","","","","","",""
"USS0019L03S","1984","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        48","T","        48","T","         4","T","","","","","","","","","","","","","","","","","  33.0"," ,T,0227, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    653.7"," ,T","","","","","",""
"USS0019L03S","1985","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        37","T","        37","T","         5","T","","","","","","","","","","","","","","","","","  55.9"," ,T,1109, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    604.5"," ,T","","","","","",""
"USS0019L03S","1986","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        51","T","        51","T","         7","T","","","","","","","","","","","","","","","",""," 144.8"," ,T,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    782.3"," ,T","","","","","",""
"USS0019L03S","1987","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        83","T","        83","T","         5","T","","","","","","","","","","","","","","","","","  38.1"," ,T,0212, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    572.9"," ,T","","","","","",""
"USS0019L03S","1988","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        74","T","        74","T","         3","T","","","","","","","        26","T","       109","T","         1","T","","","","","  50.8"," ,T,1123, ","   32.5","T,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","    486.0"," ,T","","","     14.32","T","",""
"USS0019L03S","1989","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        84","T","        84","T","         5","T","","","","","","","        14","T","        77","T","         0","T","","","","","  40.6"," ,T,0302, ","   29.4","T,0707, ","","","","","","","","","","","","","","","","","","","","","","","","","    689.4"," ,T","","","     14.04","T","",""
"USS0019L03S","1990","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        70","T","        70","T","         3","T","","","","","","","        24","T","        83","T","         0","T","","","","","  40.6"," ,T,0216, ","   29.5","T,0805, ","","","","","","","","","","","","","","","","","","","","","","","","","    522.2"," ,T","","","     13.96","T","",""
"USS0019L03S","1991","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        72","T","        72","T","         7","T","","","","","","","","","","","","","","","","","  53.3"," ,T,0304, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    715.6"," ,T","","","","","",""
"USS0019L03S","1992","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        74","T","        74","T","         9","T","","","","","","","        16","T","        79","T","         0","T","","","","","  50.8"," ,T,1228, ","   29.0","T,0810, ","","","","","","","","","","","","","","","","","","","","","","","","","    750.3"," ,T","","","     13.62","T","",""
"USS0019L03S","1993","38.85","-119.94","2370.1","HAGAN S MEADOW, CA US","","","","","        92","T","        92","T","         5","T","","","","","","","","","","","","","","","","","  43.2"," ,T,1211, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    697.8"," ,T","","","","","",""
