"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0016A04S","1983","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       146","T","       146","T","        11","T","","","","","","","","","","","","","","","","","  81.3"," ,T,0713, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1513.6"," ,T","","","","","",""
"USS0016A04S","1984","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       145","T","       145","T","        10","T","","","","","","","","","","","","","","","","","  61.0"," ,T,1129, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1536.3"," ,T","","","","","",""
"USS0016A04S","1985","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       110","T","       110","T","        10","T","","","","","","","","","","","","","","","","","  55.9"," ,T,1024, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1035.4"," ,T","","","","","",""
"USS0016A04S","1986","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       135","T","       135","T","         8","T","","","","","","","","","","","","","","","","","  91.4"," ,T,1123, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1388.2"," ,T","","","","","",""
"USS0016A04S","1987","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       112","T","       112","T","        11","T","","","","","","","","","","","","","","","","","  55.9"," ,T,1209, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1228.7"," ,T","","","","","",""
"USS0016A04S","1988","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       121","T","       121","T","        11","T","","","","","","","","","","","","","","","","","  58.4"," ,T,0114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1246.2"," ,T","","","","","",""
"USS0016A04S","1989","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       157","T","       157","T","        15","T","","","","","","","","","","","","","","","","","  94.0"," ,T,1204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1741.5"," ,T","","","","","",""
"USS0016A04S","1990","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","     50.2","","      50.2","T","       143","T","       143","T","        23","T","","","        10","T","       188","T","        88","T","        53","T","         0","T","  -30.8","T,1229, ","","","  88.9"," ,T,1124, ","   30.4","T,0712, ","-1.0","T,1002","-3.4","T,1005","-5.6","T,1006","-7.1","T,1007","-9.6","T,1102","-0.7","T,0612","-5.5","T,0508","-5.5","T,0508","-7.6","T,0429","-14.6","T,0324","","","","","   1930.0"," ,T","      4.00","T","      8.22","T","     -0.22","T"
"USS0016A04S","1991","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","","","","","       141","T","       141","T","        12","T","","","","","","","","","","","","","","","","","  43.2"," ,T,0112, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1342.2"," ,T","","","","","",""
"USS0016A04S","1992","48.06","-116.23","1585.0","MOSQUITO RIDGE, ID US","     75.0","","      75.0","T","       146","T","       146","T","        11","T","","","         1","T","       182","T","        84","T","        46","T","         0","T","  -18.4","T,1228, ","","","  61.0"," ,T,0123, ","   30.1","T,0814,+","-2.0","T,0822","-2.6","T,0823","-6.4","T,1014","-8.4","T,1110","-10.9","T,1123","-0.3","T,0613","-2.7","T,0512","-4.7","T,0501","-7.6","T,0408","-9.1","T,0122","    4325.8","8","    4325.8","T","   1342.4"," ,T","      5.00","T","      9.05","T","      0.95","T"
