"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00157311","1952","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        82","0","        57","0","         9","0","  75.2"," ,0,0311, ","    972.5"," ,0"
"USC00157311","1953","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        81","0","        70","0","        10","0","  40.9"," ,0,1206, ","    821.2"," ,0"
"USC00157311","1954","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        83","0","        61","0","        11","0","  93.5"," ,0,0921, ","    998.0"," ,0"
"USC00157311","1955","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        86","0","        66","0","        10","0","  59.2"," ,0,0321, ","    965.6"," ,0"
"USC00157311","1956","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        89","0","        66","0","         9","0","  57.4"," ,0,1121, ","    936.5"," ,0"
"USC00157311","1957","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","       116","0","        90","0","        25","0"," 107.4"," ,0,1114, ","   1692.3"," ,0"
"USC00157311","1958","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        99","0","        76","0","        10","0"," 124.5"," ,0,0716, ","   1235.2"," ,0"
"USC00157311","1959","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        99","0","        78","0","        12","0","  53.8"," ,0,0121, ","   1086.3"," ,0"
"USC00157311","1960","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","        97","0","        75","0","        11","0","  64.3"," ,0,0624, ","   1064.8"," ,0"
"USC00157311","1961","37.15","-88.78333","107.0","SHAWNEE STEAM PLANT, KY US","       113","0","        87","0","        17","0","  73.4"," ,0,0506, ","   1450.2"," ,0"
