"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005K26S","1999","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       143","T","       143","T","         4","T","","","         8","T","       250","T","        62","T","         5","T","         0","T","  -21.3","T,0211, ","","","  38.1"," ,T,0727, ","   22.2","T,0705, ","0.0","T,0904","-3.8","T,0921","-7.4","T,0928","-7.4","T,0928","-13.6","T,1016","-0.8","T,0613","-2.8","T,0606","-6.9","T,0517","-6.9","T,0517","-10.0","T,0511","","","","","    908.9"," ,T","      2.37","T","      8.77","T","     -4.03","T"
"USS0005K26S","2000","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       140","T","       140","T","         0","T","      209","","        10","T","       230","T","        76","T","        27","T","         0","T","  -20.0","T,0128, ","  1219"," ,T,0402, ","  20.3"," ,T,0422, ","   24.3","T,0809,+","-0.6","T,0920","-5.1","T,0923","-5.1","T,0923","-7.4","T,1007","-10.5","T,1102","-0.8","T,0618","-2.9","T,0519","-8.7","T,0513","-8.7","T,0513","-9.8","T,0512","    5598.0","0","    5598.0","T","    755.2"," ,T","      2.48","T","      8.76","T","     -3.81","T"
"USS0005K26S","2001","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       124","T","       124","T","         2","T","","","         8","T","       223","T","        73","T","        18","T","         0","T","  -23.1","T,0116, ","","","  40.6"," ,T,0713, ","   24.3","T,0701, ","-3.6","T,0907","-3.6","T,0907","-5.0","T,0908","-7.9","T,1010","-11.4","T,1024","0.0","T,0615","-4.9","T,0614","-4.9","T,0614","-11.4","T,0521","-11.4","T,0521","    5870.5","5","    5870.5","T","    734.3"," ,T","      2.55","T","      8.96","T","     -3.85","T"
"USS0005K26S","2002","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       113","T","       113","T","         2","T","      206","","        21","T","       247","T","        80","T","        46","T","         0","T","  -31.0","T,0302, ","   787"," ,T,0318,+","  27.9"," ,T,1109,+","   26.7","T,0701, ","0.0","T,0914","-3.3","T,0919","-4.9","T,1003","-7.6","T,1025","-16.2","T,1029","-0.4","T,0614","-2.2","T,0605","-5.5","T,0525","-7.2","T,0513","-9.0","T,0509","    5810.4","4","    5810.4","T","    577.0"," ,T","      2.11","T","      8.68","T","     -4.47","T"
"USS0005K26S","2003","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       139","T","       139","T","         3","T","      202","","        13","T","       223","T","        68","T","        36","T","         0","T","  -23.8","T,1123, ","  1549"," ,T,0424,+","  33.0"," ,T,0318, ","   25.6","T,0708, ","-0.8","T,0910","-4.6","T,0913","-4.6","T,0913","-11.3","T,1025","-11.3","T,1025","0.0","T,0626","-2.3","T,0608","-6.7","T,0511","-6.7","T,0511","-12.2","T,0408","    5856.7","7","    5856.7","T","    759.5"," ,T","      2.63","T","      8.92","T","     -3.66","T"
"USS0005K26S","2004","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       121","T","       121","T","         1","T","      235","","        16","T","       248","T","        64","T","         7","T","         0","T","  -27.4","T,0212, ","   864"," ,T,0409, ","  48.3"," ,T,0921, ","   24.6","T,0713, ","-1.5","T,0827","-2.4","T,0828","-6.4","T,0922","-7.1","T,1022","-9.9","T,1031","-0.3","T,0623","-4.2","T,0622","-6.1","T,0530","-9.8","T,0501","-9.8","T,0501","    5650.3","3","    5650.3","T","    597.1"," ,T","      2.00","T","      8.23","T","     -4.24","T"
"USS0005K26S","2005","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       138","T","       138","T","         1","T","","","         9","T","       228","T","        64","T","        21","T","         0","T","  -23.9","T,1207, ","","","  25.4"," ,T,1009, ","   24.6","T,0720, ","-0.7","T,0914","-3.5","T,1004","-5.0","T,1010","-7.9","T,1031","-11.3","T,1114","-3.2","T,0613","-3.2","T,0613","-4.9","T,0514","-7.8","T,0503","-10.4","T,0411","    5897.4","4","    5897.4","T","    693.3"," ,T","      2.54","T","      8.67","T","     -3.59","T"
"USS0005K26S","2006","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       136","T","       136","T","         3","T","","","         8","T","       222","T","        72","T","        17","T","         0","T","  -23.0","T,1129, ","","","  35.6"," ,T,1017, ","   24.9","T,0716, ","-3.5","T,0916","-3.5","T,0916","-5.2","T,0917","-8.7","T,1018","-9.0","T,1110","-1.4","T,0529","-5.4","T,0511","-5.4","T,0511","-7.8","T,0420","-10.1","T,0419","    5660.4","4","    5660.4","T","    866.5"," ,T","      2.51","T","      8.19","T","     -3.17","T"
"USS0005K26S","2007","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","","","","","       145","T","       145","T","         3","T","","","","","","","        67","T","        22","T","         0","T","","","","","  30.5"," ,T,0504, ","   24.6","T,0702, ","","","","","","","","","","","","","","","","","","","","","    5728.9","9","    5728.9","T","    779.8"," ,T","","","      8.69","T","",""
"USS0005K26S","2008","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","","","","","       143","T","       143","T","         2","T","      217","","","","","","","","","","","","","","  1321"," ,T,0416,+","  30.5"," ,T,1011,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    818.2"," ,T","","","","","",""
"USS0005K26S","2009","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","","","","","       136","T","       136","T","         0","T","      227","","","","","","","","","","","","","","  1422"," ,T,0417, ","  22.9"," ,T,0531, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    685.8"," ,T","","","","","",""
"USS0005K26S","2010","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       140","T","       140","T","         1","T","      232","","         8","T","       221","T","        84","T","        21","T","         0","T","  -25.4","T,1231, ","   914"," ,T,1231,+","  48.3"," ,T,0611, ","   23.4","T,0719, ","-1.1","T,0907","-2.8","T,1013","-8.8","T,1025","-8.8","T,1025","-9.3","T,1026","-1.0","T,0615","-3.2","T,0525","-5.1","T,0513","-8.4","T,0507","-10.7","T,0502","","","","","    790.3"," ,T","      2.67","T","      8.36","T","     -3.03","T"
"USS0005K26S","2011","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       139","T","       139","T","         1","T","      254","","        13","T","       220","T","        83","T","        19","T","         0","T","  -34.2","T,0201, ","  1702"," ,T,0521, ","  35.6"," ,T,0518, ","   23.3","T,0717, ","-0.4","T,0921","-5.3","T,1006","-5.3","T,1006","-9.9","T,1026","-9.9","T,1026","-0.9","T,0531","-3.5","T,0520","-4.9","T,0505","-7.3","T,0503","-13.7","T,0502","    5819.2","2","    5819.2","T","    841.0"," ,T","      2.14","T","      7.79","T","     -3.52","T"
"USS0005K26S","2012","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       105","T","       105","T","         0","T","      203","","        10","T","       214","T","        64","T","        26","T","         0","T","  -19.9","T,1219, ","   787"," ,T,0302,+","  22.9"," ,T,0706, ","   25.7","T,0625, ","-0.1","T,0908","-3.1","T,1005","-7.0","T,1006","-7.0","T,1006","-9.8","T,1025","-1.4","T,0611","-2.6","T,0524","-4.4","T,0514","-6.9","T,0321","-13.1","T,0320","    5401.6","6","    5401.6","T","    526.6"," ,T","      3.65","T","      9.57","T","     -2.28","T"
"USS0005K26S","2013","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       150","T","       150","T","         1","T","      241","","        20","T","       229","T","        88","T","        19","T","         0","T","  -27.3","T,0113, ","  1245"," ,T,0423,+","  30.5"," ,T,0910, ","   24.6","T,0627, ","0.0","T,0919","-4.4","T,0927","-4.4","T,0927","-8.1","T,1004","-10.7","T,1104","-1.1","T,0602","-2.9","T,0511","-5.0","T,0510","-13.4","T,0502","-13.4","T,0502","    5760.0","0","    5760.0","T","    861.2"," ,T","      2.02","T","      7.61","T","     -3.57","T"
"USS0005K26S","2014","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       146","T","       146","T","         2","T","      227","","        10","T","       208","T","        78","T","        12","T","         0","T","  -23.1","T,1230, ","  1575"," ,T,0407, ","  35.6"," ,T,0511, ","   24.3","T,0722, ","-0.3","T,0912","-3.0","T,1001","-5.7","T,1027","-8.0","T,1104","-14.7","T,1111","-2.5","T,0609","-2.5","T,0609","-8.8","T,0514","-8.8","T,0514","-12.7","T,0513","    5858.3","3","    5858.3","T","    940.6"," ,T","      2.44","T","      7.89","T","     -3.02","T"
"USS0005K26S","2015","39.57","-105.8","3340.6","JACKWHACKER GULCH, CO US","      0.0","","       0.0","T","       145","T","       145","T","         3","T","      236","","        10","T","       211","T","        60","T","        16","T","         0","T","  -23.1","T,0122, ","  1219"," ,T,0519, ","  27.9"," ,T,1022,+","   23.3","T,0622, ","-1.3","T,0919","-2.4","T,1023","-4.7","T,1024","-7.8","T,1105","-9.6","T,1106","-2.6","T,0530","-2.6","T,0530","-5.1","T,0516","-6.8","T,0428","-9.5","T,0417","    5489.9","9","    5489.9","T","    764.6"," ,T","      3.26","T","      8.92","T","     -2.40","T"
