"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00230812","1904","38.96667","-92.75",,"BOONVILLE, MO US","       109","6","        75","6","        18","6","","","","","","","","","","","",""," 101.6"," ,6,0819, ","   1418.3"," ,6","",""
"USC00230812","1906","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00230812","1907","38.96667","-92.75",,"BOONVILLE, MO US","       104","6","        72","6","        11","6","","","","","         1"," ","","","","","","","  65.5"," ,6,0715, ","   1063.2"," ,6","",""
"USC00230812","1908","38.96667","-92.75",,"BOONVILLE, MO US","        97","6","        71","6","        11","6","","","","","         1"," ","","","","","","","  49.3"," ,6,0702, ","   1067.1"," ,6","",""
"USC00230812","1910","38.96667","-92.75",,"BOONVILLE, MO US","        80","6","        61","6","        14","6","","","","","","","","","","","","","  94.0"," ,6,0609, ","   1052.6"," ,6","",""
"USC00230812","1911","38.96667","-92.75",,"BOONVILLE, MO US","        95","6","        66","6","         8","6","","","","","         4"," ","","","","","","","  99.1"," ,6,0907, ","    952.6"," ,6","",""
"USC00230812","1912","38.96667","-92.75",,"BOONVILLE, MO US","        94","6","        61","6","         9","6","","","","","         9"," ","","","","","","","  72.1"," ,6,0614, ","    908.7"," ,6","",""
"USC00230812","1913","38.96667","-92.75",,"BOONVILLE, MO US","        97","6","        69","6","         6","6","","","","","         1"," ","","","","","","","  43.9"," ,6,0912, ","    899.7"," ,6","",""
"USC00230812","1914","38.96667","-92.75",,"BOONVILLE, MO US","        84","6","        50","6","         6","6","","","","","         2"," ","","","","","","","  58.4"," ,6,0701, ","    765.7"," ,6","",""
"USC00230812","1915","38.96667","-92.75",,"BOONVILLE, MO US","       111","6","        77","6","         9","6","","","","","         6"," ","","","","","","","  82.6"," ,6,0802, ","   1188.2"," ,6","",""
"USC00230812","1916","38.96667","-92.75",,"BOONVILLE, MO US","       102","6","        65","6","        12","6","","","","","         4"," ","","","","","","","  56.1"," ,6,0814, ","    957.1"," ,6","",""
"USC00230812","1917","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00230812","1918","38.96667","-92.75",,"BOONVILLE, MO US","        79","6","        64","6","         8","6","","","","","         6"," ","","","","","","","  51.8"," ,6,0902, ","    813.5"," ,6","",""
"USC00230812","1919","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00230812","1920","38.96667","-92.75",,"BOONVILLE, MO US","       112","6","        64","6","         8","6","","","","","         7"," ","","","","","","","  61.0"," ,6,0630, ","    880.2"," ,6","",""
"USC00230812","1922","38.96667","-92.75",,"BOONVILLE, MO US","        99","6","        76","6","        14","6","","","","","         2"," ","","","","","","","  80.8"," ,6,0910, ","   1187.7"," ,6","",""
"USC00230812","1923","38.96667","-92.75",,"BOONVILLE, MO US","       122","6","        80","6","        11","6","","","","","         4"," ","","","","","","","  63.5"," ,6,0627, ","   1127.6"," ,6","",""
"USC00230812","1924","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         6"," ","","","","","","","","","","","",""
"USC00230812","1925","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         7"," ","","","","","","","","","","","",""
"USC00230812","1926","38.96667","-92.75",,"BOONVILLE, MO US","       113","6","        80","6","         8","6","","","","","         3"," ","","","","","","","  69.9"," ,6,0904, ","   1031.9"," ,6","",""
"USC00230812","1927","38.96667","-92.75",,"BOONVILLE, MO US","       113","6","        79","6","        16","6","","","","","","","","","","","","","  61.0"," ,6,1002, ","   1163.0"," ,6","",""
"USC00230812","1928","38.96667","-92.75",,"BOONVILLE, MO US","       102","6","        62","6","         9","6","","","","","         2"," ","","","","","",""," 140.2"," ,6,0801, ","   1125.2"," ,6","",""
"USC00230812","1929","38.96667","-92.75",,"BOONVILLE, MO US","       116","6","        74","6","        12","6","","","","","         8"," ","","","","","","","  68.6"," ,6,0613, ","   1109.2"," ,6","",""
"USC00230812","1930","38.96667","-92.75",,"BOONVILLE, MO US","        79","6","        54","6","         7","6","","","","","         5"," ","","","","","","","  52.8"," ,6,0907, ","    653.7"," ,6","",""
"USC00230812","1931","38.96667","-92.75",,"BOONVILLE, MO US","        99","6","        58","6","         8","6","","","","","         9"," ","","","","","","","  68.1"," ,6,0831, ","    862.2"," ,6","",""
"USC00230812","1932","38.96667","-92.75",,"BOONVILLE, MO US","        91","6","        62","6","         6","6","","","","","         7"," ","","","","","","","  65.8"," ,6,1223, ","    753.9"," ,6","",""
"USC00230812","1933","38.96667","-92.75",,"BOONVILLE, MO US","        99","6","        58","6","         6","6","","","","","         4"," ","","","","","","","  48.3"," ,6,0526, ","    761.6"," ,6","",""
"USC00230812","1934","38.96667","-92.75",,"BOONVILLE, MO US","        93","6","        62","6","         4","6","","","","","         4"," ","","","","","","","  60.2"," ,6,0915, ","    674.3"," ,6","",""
"USC00230812","1935","38.96667","-92.75",,"BOONVILLE, MO US","       115","6","        75","6","         9","6","","","","","        10"," ","","","","","","","  48.8"," ,6,0601, ","   1024.0"," ,6","",""
"USC00230812","1936","38.96667","-92.75",,"BOONVILLE, MO US","        79","6","        41","6","         6","6","","","","","         1"," ","","","","","","","  59.7"," ,6,0808, ","    612.9"," ,6","",""
"USC00230812","1937","38.96667","-92.75",,"BOONVILLE, MO US","       104","6","        61","6","         5","6","","","","","         3"," ","","","","","","","  55.9"," ,6,0108, ","    833.6"," ,6","",""
"USC00230812","1938","38.96667","-92.75",,"BOONVILLE, MO US","       101","6","        65","6","        12","6","","","","","         6"," ","","","","","","","  56.9"," ,6,0124, ","   1007.6"," ,6","",""
"USC00230812","1939","38.96667","-92.75",,"BOONVILLE, MO US","        97","6","        61","6","        11","6","","","","","         7"," ","","","","","","","  90.7"," ,6,0812, ","   1027.4"," ,6","",""
"USC00230812","1940","38.96667","-92.75",,"BOONVILLE, MO US","       100","6","        65","6","         8","6","","","","","         5"," ","","","","","","","  66.0"," ,6,0811, ","    851.7"," ,6","",""
"USC00230812","1941","38.96667","-92.75",,"BOONVILLE, MO US","       108","6","        70","6","         9","6","","","","","         4"," ","","","","","","","  64.8"," ,6,1005, ","   1128.0"," ,6","",""
"USC00230812","1942","38.96667","-92.75",,"BOONVILLE, MO US","       117","6","        75","6","        15","6","","","","","         9"," ","","","","","",""," 155.7"," ,6,0705, ","   1443.2"," ,6","",""
"USC00230812","1943","38.96667","-92.75",,"BOONVILLE, MO US","        95","6","        59","6","        13","6","","","","","         6"," ","","","","","","","  94.0"," ,6,0913, ","   1084.1"," ,6","",""
"USC00230812","1944","38.96667","-92.75",,"BOONVILLE, MO US","       111","6","        63","6","        10","6","","","","","         7"," ","","","","","","","  72.4"," ,6,0411, ","   1090.6"," ,6","",""
"USC00230812","1945","38.96667","-92.75",,"BOONVILLE, MO US","       101","6","        71","6","        10","6","","","","","         2"," ","","","","","","","  74.2"," ,6,0922, ","   1092.9"," ,6","",""
"USC00230812","1946","38.96667","-92.75",,"BOONVILLE, MO US","        84","6","        60","6","        12","6","","","","","         4"," ","","","","","","","  59.4"," ,6,0615, ","    998.7"," ,6","",""
"USC00230812","1947","38.96667","-92.75",,"BOONVILLE, MO US","        92","6","        69","6","        11","6","","","","","         2"," ","","","","","","","  78.7"," ,6,0921, ","   1075.2"," ,6","",""
"USC00230812","1948","38.96667","-92.75",,"BOONVILLE, MO US","","","","","","","","","","","         4"," ","","","","","","","","","","","",""
"USC00230812","1949","38.96667","-92.75",,"BOONVILLE, MO US","       111","0","        79","0","        12","0","       28","","         7","0","","","","","   178"," ,0,0313, ","   178"," ,0,0313, ","  92.7"," ,0,0820, ","   1216.4"," ,0","      435"," ,0"
